AirlineID,IataCode,IcaoCode,Name,Active
4520,,SUB,Suburban Air Freight,0
4521,SD,SUD,Sudan Airways,1
4522,PI,SUF,Sun Air (Fiji),0
4523,,SUG,Sunu Air,0
4524,,SUH,Sun Light,0
4525,,SUI,Swiss Air Force,0
4526,,SUK,Superior Aviation Services,0
4527,,SUM,State Unitary Air Enterprise,0
4528,,SUR,Sun Air,0
4529,EZ,SUS,Sun Air of Scandinavia,0
4530,,SUT,Sistemas Aeronauuticos 2000,0
4531,,SUU,Star West Aviation,0
4532,,SUV,Sundance Air,0
4533,SV,SVA,Saudi Arabian Airlines,1
4534,,SVD,St. Vincent Grenadines Air (1990),0
4535,,SVF,Swedish Armed Forces,0
4536,,AWJ,Sahel Airlines,0
4537,,SVH,Sterling Helicopters,0
4538,,SVI,Servicios De Transporte Aereo,0
4539,,APD,Sabre Pacific,0
4540,,SVJ,Silver Air,0
4541,,SVL,Sevastopol-Avia,0
4542,,SVN,Savanair (Angola),0
4543,,SVO,Servicios Aeronauticos De Oriente,0
4544,,SVS,Servicios Aereos Saar,0
4545,,SVT,Seven Four Eight Air Services,0
4546,,SVX,Security Aviation,0
4547,WN,SWA,Southwest Airlines,1
4548,,SWB,Swissboogie Parapro,0
4549,,SWC,South West Air,0
4550,A4,SWD,Southern Winds Airlines,1
4551,,SWE,Swedeways,0
4552,,ASL,Spurling Aviation,0
4553,WG,SWG,Sunwing Airlines,0
4554,,SWI,Sunworld Airlines,0
4555,,SWJ,Stateswest Airlines,0
4556,,SWO,Surninam International Victory Airline,0
4557,,SWP,Star Work Sky,0
4558,,SWQ,Swift Air (Interstate Equipment Leasing),0
4559,LX,SWR,Swiss International Air Lines,1
4560,SR,SWR,Swissair,1
4561,,SWS,Sunwest Aviation (Lindquist Investment),0
4562,,SWT,Swiftair,0
4563,,SWU,Swiss European Air Lines,1
4564,WV,SWV,Swe Fly,1
4565,S8,SWW,Shovkoviy Shlyah,0
4566,,SWX,Swazi Express Airways,0
4567,,SWY,Sky Jet,0
4568,,SWZ,Servair,0
4569,,SXA,Southern Cross Aviation,0
4570,,SXC,Sky Exec Aviation Services,0
4571,,SXE,Southeast Express Airlines,0
4572,,SXM,Servicios Aereos Sepecializados Mexicanos,0
4573,XQ,SXS,SunExpress,1
4574,,SXT,Servicios De Taxi Aereo,0
4575,,SXX,Satellite Aero,0
4576,,SXY,Safari Express Cargo,0
4577,,SYA,Skyways,0
4578,,SYC,Systec 2000,0
4579,,SYE,Sheba Aviation,0
4580,,SYF,Sky One Express Airlines,0
4581,,SYG,Synergy Aviation,0
4582,,SYI,Sonalysts,0
4583,,SYJ,Slate Falls Airways,0
4584,,SYK,Satsair,0
4585,,SYN,Syncrude Canada,0
4586,RB,SYR,Syrian Arab Airlines,1
4587,,SYS,Shawbury Flying Training Unit,0
4588,,SYV,Special Aviation Systems,0
4589,AL,SYX,Skywalk Airlines,1
4590,ZP,AZQ,Silk Way Airlines,0
4591,,SYY,South African Historic Flight,0
4592,,SZT,Servicios Aeronauticos Z,0
4593,,BHV,Specavia Air Company,0
4594,,BLY,Starair,0
4595,,BNC,Sundance Air,0
4596,E5,BRZ,Samara Airlines,0
4597,,BVV,Spark+ Joint-Stock Company,0
4598,,CBN,Swedish Civil Aviation Administration,0
4599,SC,CDG,Shandong Airlines,1
4600,,CDS,Spectrem Air,0
4601,,CEE,Servicios Aereos Centrales,0
4602,,CFL,Swedish Airlines,0
4603,,CGL,Seagle Air,0
4604,,CIG,Sirius-Aero,0
4605,,CNK,Sunwest Home Aviation,0
4606,,CNO,SAS Braathens,1
4607,9S,CQH,Spring Airlines,1
4608,3U,CSC,Sichuan Airlines,1
4609,FM,CSH,Shanghai Airlines,1
4610,,CSY,Shuangyang General Aviation,0
4611,ZH,CSZ,Shenzhen Airlines,1
4612,8C,CXI,Shanxi Airlines,0
4613,,DKT,Sioux Falls Aviation,0
4614,,DKY,Servicios Aereos Elite,0
4615,,DNI,Servicios Aereos Denim,0
4616,,EAB,Swiss Eagle,0
4617,,EAN,Skypower Express Airways,0
4618,,ENR,Scenic Air,0
4619,7L,ERO,Sun D'Or,1
4620,NE,ESK,SkyEurope,1
4621,CQ,EXL,Sunshine Express Airlines,0
4622,,EXY,South African Express,0
4623,,FFD,Stuttgarter Flugdienst,0
4624,,FFH,Shalom Air Services,0
4625,,FJE,Silverjet,0
4626,,FLH,Sky Bus,0
4627,,GAD,South Coast Aviation,0
4628,,GDE,Servicios Aereos Gadel,0
4629,,GDG,S.P. Aviation,0
4630,,GIK,Seba Airlines,0
4631,,GNA,Servicios Aereos Gana,0
4632,,GSW,Sky Wings Airlines,0
4633,,GXL,Star XL German Airlines,0
4634,,HAU,Skyhaul,0
4635,,HIP,Starship,0
4636,,HJE,Servicios Ejecutivos Gosa,0
4637,SO,HKA,Superior Aviation,0
4638,,HLO,Samaritan Air Service,0
4639,,HRI,Skyraidybos Mokymo Centras,0
4640,,HSK,Sky Europe Airlines,1
4641,,HSV,Svenska Direktflyg,0
4642,,HSY,Sky Helicopteros,0
4643,,IGA,Skytaxi,0
4644,,IJS,Silvair,0
4645,,ILS,Servicios Aereos Ilsa,0
4646,,INK,Sincom-Avia,0
4647,,IRV,Safat Airlines,0
4648,,IRZ,Saha Airlines Services,0
4649,,JAM,Sunline Express,0
4650,,JCM,Secure Air Charter,0
4651,,JIM,Sark International Airways,0
4652,JK,JKK,Spanair,1
4653,,KKS,Salem,0
4654,,KOP,Servicios Aereos Copters,0
4655,,KSP,Servicios Aereos Expecializados En Transportes Petroleros,0
4656,,KYB,Skybridge Airops,0
4657,,KYR,Sky Aeronautical Services,0
4658,,LGU,Servicios Aereos Ejecutivos De La Laguna,0
4659,,LLA,Servico Leo Lopex,0
4660,,LLS,Servicios Aereos Estrella,0
4661,,LMG,South African Air Force,0
4662,,LMO,Sky Limo Corporation,0
4663,,LRS,SANSA,0
4664,,LSP,Spectrum Aviation Incorporated,0
4665,,MCG,SOS Helikoptern Gotland,0
4666,,MDT,Sundt Air,0
4667,,MLO,Servicios Aereos Milenio,0
4668,,MMS,SAAD (A320) Limited,0
4669,,MRI,Servicios Aereos Moritani,0
4670,2G,MRR,San Juan Airlines,0
4671,,MSG,Servico Aereo Regional,0
4672,,MSP,Servicio De Viglancia Aerea Del Ministerio De Seguridad Publica,0
4673,,MTG,Servicios Aereos MTT,0
4674,1Z,,Sabre Pacific,0
4675,1S,,Sabre,0
4676,1I,,Sierra Nevada Airlines,0
4677,1H,,Siren-Travel,0
4678,1Q,,Sirena,0
4679,1I,,Sky Trek International Airlines,0
4680,1K,,Southern Cross Distribution,0
4681,1K,,Sutra,0
4682,2C,,SNCF,0
4683,2S,,Star Equatorial Airlines,0
4684,,NAD,Seulawah Nad Air,0
4685,,NAZ,Servicios Aereos del Nazas SA de CV,0
4686,,NCS,Simpson Air Ltd,0
4687,NK,NKS,Spirit Airlines,1
4688,,NON,Servicios Aereos Latinoamericanos,0
4689,,NRZ,Servicios Aereos Monarrez,0
4690,,NSC,Societe De Transport Aerien De Mauritanie,0
4691,9R,NSE,SATENA,1
4692,,NTB,Servicios Aereos Del Norte,0
4693,,NTG,Servicios Intergrales De Aviacion,0
4694,S0,OKS,Slok Air Gambia,0
4695,,OKT,Soko Aviation,0
4696,,OLC,Solar Cargo,0
4697,,OLO,Soloflight,0
4698,,ONG,Sonnig SA,0
4699,SO,OSL,Sosoliso Airlines,0
4700,,OSS,Servicios Aereos Noticiosos,0
4701,,OTL,South Airlines,0
4702,,OZW,Skywest Airlines,1
4703,,PIV,Sokol,0
4704,,PLT,South Carolina Aeronautics Commission,0
4705,,PMR,Servicios Aereos Premier,0
4706,,PNS,Survey Udara (Penas),0
4707,,POB,Servicios Aereos Poblanos,0
4708,,PSV,Servicios Aereos Profesionales,0
4709,,PTM,Southeastern Airways,0
4710,,PUR,Spurwing Airlines,0
4711,1I,PZR,Sky Trek International Airlines,0
4712,,RBW,Shandong Airlines Rainbow Jet,0
4713,,REJ,SA Airlink Regional,0
4714,,RER,Servicio Aereo Regional Regair,0
4715,,RFT,Scoala Superioara De Aviatie Civila,0
4716,,RGC,Servicios Aereos Regiomontanos,0
4717,,RLS,S-Air,0
4718,,RMP,Servicios De Rampa Y Mostrador,0
4719,,RSE,SNAS Aviation,0
4720,SX,SKB,Skybus Airlines,0
4721,,SKC,Skymaster Air Lines,0
4722,,SKD,Sky Harbor Air Service,0
4723,,SKE,Sky Tours,0
4724,,AZG,Sakaviaservice,0
4725,,SKF,Skycraft,0
4726,,SKG,Skycraft Air Transport,0
4727,,SKI,Skyking,0
4728,RU,SKI,SkyKing Turks and Caicos Airways,0
4729,,SKK,Skylink Aviation,0
4730,,SKL,Skycharter (Malton),0
4731,,SKN,Skyline Aviation Services,0
4732,,SKO,Scottish Airways Flyers,0
4733,,SKR,Skyscapes Air Charters,0
4734,,SKS,Sky Service,0
4735,S3,BBR,Santa Barbara Airlines,1
4736,,SKT,Skystar Airways,0
4737,H2,SKU,Sky Airline,1
4738,OO,SKW,SkyWest,1
4739,JZ,SKX,Skyways Express,1
4740,BC,SKY,Skymark Airlines,1
4741,,SKZ,Skyway Enterprises,0
4742,LJ,SLA,Sierra National Airlines,0
4743,,SLB,Slok Air,0
4744,,SLD,Silver Air,0
4745,,SLE,Streamline,0
4746,,SLF,Starfly,0
4747,,SLG,Saskatchewan Government,0
4748,,SLH,Silverhawk Aviation,0
4749,,AGE,Servicios Aereos de Los Angeles,0
4750,MI,SLK,SilkAir,1
4751,6Q,SLL,Slovak Airlines,0
4752,PY,SLM,Surinam Airways,1
4753,,SLN,Sloane Aviation,0
4754,,SLP,Salpa Aviation,0
4755,,SLS,Servicios Aereos Slainte,0
4756,,SLV,Stella Aviation,0
4757,,SLW,Salama Airlines Nigeria,0
4758,,SLX,Sete Linhas Aereas,0
4759,,SLY,Sky Line for Air Services,0
4760,,SLZ,Super Luza,0
4761,,SMA,SMA Airlines,0
4762,,SMC,Sabang Merauke Raya Air Charter,0
4763,,SMD,Servicios Aereos La Marquesa,0
4764,8D,,Servant Air,0
4765,,SME,Semos,0
4766,,SMF,Smalandsflyg,0
4767,,SMH,Smithair,0
4768,,SMK,Semeyavia,0
4769,,SML,Smith Air (1976),0
4770,,SMM,Summit Airlines,0
4771,,SMQ,Samar Air,0
4772,,SMR,Somon Air,0
4773,,SMT,Skyline,0
4774,,AOS,Servicios Aerecs Del Sol,0
4775,,SNA,Senator Aviation Charter,0
4776,NB,SNB,Sterling Airlines,1
4777,,SNE,Servicios Aereos De Nicaragua (SANSA),0
4778,,SNF,Shans Air,0
4779,,SNH,Senair Services,0
4780,,SNI,Savanah Airlines,0
4781,6J,SNJ,Skynet Asia Airways,1
4782,,SNK,Southeast Airlines (Sun Jet International),0
4783,,SNL,Soonair Lines,0
4784,,SNM,Servizi Aerei,0
4785,,SNP,Sun Pacific International,0
4786,,SNQ,Sun Quest Executive Air Charter,0
4787,,SNS,Societe Centrafricaine De Transport Aerien,0
4788,,SNT,Suncoast Aviation,0
4789,,SNU,Snunit Aviation,0
4790,,SNV,Sudanese States Aviation,0
4791,,SNW,Sun West Airlines,0
4792,,SNX,Sun Air Aviation Services,0
4793,,SOB,Stabo Freight,0
4794,,SOC,Southern Cargo Air Lines,0
4795,,SOH,Southern Ohio Aviation Sales,0
4796,,SOI,Southern Aviation,0
4797,IE,SOL,Solomon Airlines,1
4798,,SOM,Somali Airlines,0
4799,,SON,Sunshine Air Tours,0
4800,,SOO,Southern Air,0
4801,,SOP,Solinair,0
4802,,SOR,Sonair Servico Aereo,0
4803,,SOT,Southeast Correct Craft,0
4804,,SOU,Southern Airways,1
4805,6W,SOV,Saratov Aviation Division,1
4806,,SOW,Sowind Air,0
4807,,SOX,Solid Air,0
4808,HZ,SOZ,Sat Airlines,1
4809,,SPA,Sierra Pacific Airlines,0
4810,,SPB,Springbok Classic Air,0
4811,,SPC,Skyworld Airlines,0
4812,,SPE,Sprague Electric Company,0
4813,,SPF,Space World Airline,0
4814,,SPG,Springdale Air Service,0
4815,,SPH,Sapphire Executive Air,0
4816,,SPI,South Pacific Island Airways,1
4817,,SPL,Servicios Corporativos Aereos De La Laguna,0
4818,,SPN,Skorpion Air,0
4819,,SPP,Sapphire Aviation,0
4820,,SPQ,Servicios Aereos Palenque,0
4821,,TBS,Servicios Aereos Tribasa,0
4822,S5,TCF,Shuttle America,1
4823,,TGT,SAAB Nyge Aero,0
4824,,THB,Spark Air,0
4825,,TIH,S C Ion Tiriac,0
4826,,TRL,Starlite Aviation,0
4827,,TRN,Servicios Aereos Corporativos,0
4828,,TTM,Societe Tout Tranport Mauritanien,0
4829,,TZU,Servicios Aereos Tamazula,0
4830,,UGP,Shar Ink,0
4831,,UKU,Second Sverdlovsk Air Enterprise,0
4832,,UNT,Servicios Aereos Universitarios,0
4833,,USK,Skif-Air,0
4834,,USN,Smarkand Aero Servise,0
4835,,UZS,Samarkand Airways,0
4836,,VDO,Servicios Aereos Avandaro,0
4837,,VGS,Stichting Vliegschool 16Hoven,0
4838,,VRB,Silverback Cargo Freighters,0
4839,,VRS,Sirvair,0
4840,DV,VSV,Scat Air,1
4841,,VXN,Sunset Aviation,0
4842,,WCC,Sport Air Travel,0
4843,,WFC,Swift Copters,0
4844,,WLK,Skyrover CC,0
4845,,XLK,Safarilink Aviation,0
4846,,XMX,SENEAM,0
4847,,XPG,Southport Air Service,0
4848,,XSA,Spectrum Air Service,0
4849,,XSN,Stephenville Aviation Services,0
4850,,XTA,Servicios Aereos Textra,0
4851,,XTR,Sector Airlines,0
4852,,XXS,Skyplan Services,0
4853,,YBE,Stewart Aviation Services,0
4854,R1,,Sirin,0
4855,S6,,Star Air,0
4856,,FYA,Servicios Aereos Integrales / Flyant,0
4857,,UFA,State Flight Academy of Ukraine,0
4860,,SWL,Trans Jet Airways,0
4861,,TAC,Turbot Air Cargo,0
4862,,TAD,Tranporte Aereo Dominicano,0
4863,EQ,TAE,TAME,1
4864,,BAP,Trans International Express Aviation,0
4865,,TAG,TAG Aviation USA,0
4866,,TAL,Talair,0
4867,JJ,TAM,TAM Brazilian Airlines,1
4868,,AUC,Transaustralian Air Express,0
4869,TP,TAP,TAP Portugal,1
4870,TU,TAR,Tunisair,1
4871,,TAU,Transportes Aereos Tauro,0
4872,,TAX,Travelair,0
4873,3V,TAY,TNT Airways,0
4874,,TBA,Transbrasil,0
4875,,TBC,Turbine Air Cargo UK,0
4876,,TBD,Thunderbird Tours,0
4877,M7,TBG,Tropical Airways,0
4878,,TBH,Trinity Air Bahamas,0
4879,,TBI,TAB Express International,0
4880,,TBM,Taban Air Lines,0
4881,,TBN,Teebah Airlines,0
4882,,TBR,Tubelair,0
4883,,TBX,Tobago Express,0
4884,,TCA,Tropican Air Services,0
4885,,TCB,Transporte del Caribe,0
4886,,TCC,Trans Continental Airlines,0
4887,,TCD,Tchad Airlines,0
4888,,TCE,Trans-Colorado Airlines,0
4889,T2,TCG,Thai Air Cargo,1
4890,,TCH,Transcontinental Air,0
4891,,TCM,Teledyne Continental Motors,0
4892,,TCN,Trans Continental Airlines,0
4893,,TCP,Transcorp Airways,0
4894,,TCT,Transcontinental Sur,0
4895,,TCU,Transglobal Airways Corporation,0
4896,FQ,TCW,Thomas Cook Airlines,1
4897,MT,TCX,Thomas Cook Airlines,1
4898,,TCY,Twin Cities Air Service,0
4899,,TDC,Tadair,0
4900,,TDE,Tellavia / Flight One,0
4901,,TDI,Transportes Aereos de Ixtlan,0
4902,TQ,TDM,Tandem Aero,0
4903,,TDO,TRADO,0
4904,,TDR,Trade Air,0
4905,,TDV,Taxi Aero Nacional Del Evora,0
4906,,TDX,Tradewinds Airlines,0
4907,,TEB,Tenir Airlines,0
4908,L9,TLW,Teamline Air,0
4909,,TEF,Tecnicas Fotograficas,0
4910,,TEH,Tempelhof Airways,0
4911,,TEL,Telford Aviation,0
4912,,TEM,Tech-Mont Helicopter Company,0
4913,,TEN,Tennessee Airways,0
4914,,TER,Territorial Airlines,0
4915,,TES,TAES Transportes Aereos de El Salvador,0
4916,UE,TEP,Transeuropean Airlines,0
4917,,TET,Tepavia-Trans Airlines,0
4918,,TFA,Trans-Florida Airlines,0
4919,,TFB,Tair Airways,0
4920,,TFF,Talon Air,0
4921,,AIM,Trabajos Aereos Murcianos,0
4922,,TFH,Thai Flying Helicopter Service,0
4923,,TFI,Transport Facilitators,0
4924,,TFK,Transafrik International,0
4925,,TFO,Transportes Aereos del Pacifico,0
4926,,TFT,Thai Flying Service,0
4927,,SRF,Transportes Aereos San Rafael,0
4928,,TFY,Tayside Aviation,0
4929,,TGC,TG Aviation,0
4930,,TGE,Trabajos Aereos,0
4931,,TGI,Transportes Aereos Regionales,0
4932,,TGM,TAG Aviation Espana,0
4933,,TGN,Trigana Air Service,1
4934,ZT,AWC,Titan Airways,0
4935,,TGO,Transport Canada,0
4936,TR,TGW,Tiger Airways,1
4937,TT,TGW,Tiger Airways Australia,1
4938,,TGX,Transair Gabon],0
4939,,TGY,Trans Guyana Airways,0
4940,TG,THA,Thai Airways International,1
4941,,THC,Tar Heel Aviation,0
4942,,THE,Toumai Air Tchad,0
4943,,THF,Touraine Helicoptere,0
4944,,THG,Thai Global Airline,0
4945,,THJ,Thai Jet Intergroup,0
4946,,THK,Turk Hava Kurumu Hava Taksi Isletmesi,1
4947,FD,AIQ,Thai AirAsia,1
4948,,THO,TACA De Honduras,0
4949,,THR,Tehran Airline,0
4950,,THU,Thunder Airlines,0
4951,TK,THY,Turkish Airlines,1
4952,,THZ,Trans Helicoptere Service,0
4953,,TIA,Trans International Airlines,0
4954,,TIC,Travel International Air Charters,0
4955,,TIE,Time Air,0
4956,,TIK,Tic Air,0
4957,,TIL,Tajikistan International Airlines,1
4958,,TIM,TEAM Transportes Aereos,0
4959,,TIN,Taino Tours,0
4960,,TIS,Tesis,0
4961,,TIW,Transcarga Intl Airways,0
4962,,TJK,Tajikair,0
4963,,TJN,Tien-Shan,0
4964,,TJS,Tyrolean Jet Service,0
4965,T7,TJT,Twin Jet,1
4966,,TKC,Tikal Jets Airlines,0
4967,,TKE,Take Air Line,0
4968,,TKX,Tropical International Airways,0
4969,9I,TKY,Thai Sky Airlines,0
4970,,TLA,Translift Airways,1
4971,,TLF,Transport Africa,0
4972,,TLL,Trans Atlantic Airlines,0
4973,,TLO,Eagle Canyon Airlines,0
4974,TD,TLP,Tulip Air,0
4975,,TAJ,Tunisavia,0
4976,,TLS,TLC Air,0
4977,,TLT,Turtle Airways,0
4978,,TLV,Travelair,0
4979,,TLX,Telesis Transair,0
4980,,TLY,Top-Fly,0
4981,TL,TMA,Trans Mediterranean Airlines,1
4982,,TMD,Transmed Airlines,0
4983,GY,TMG,Tri-MG Intra Asia Airlines,0
4984,,TMH,Taxis Turisticos Marakame,0
4985,,TMI,Tamir Airways,0
4986,,TMK,Tomahawk Airways,0
4987,,TML,TAM,0
4988,,TMM,TMC Airlines,0
4989,,TMQ,TRAM,0
4990,,TMR,Timberline Air,0
4991,,TMS,Temsco Helicopters,0
4992,,TMT,Trans Midwest Airlines,0
4993,,TMX,Tramon Air,0
4994,,TMY,Transportes Aereos del Mundo Maya,0
4995,,TMZ,Tranporte Amazonair,0
4996,,TNB,Trans Air-Benin,0
4997,,TNE,Taxis Aereos del Noroeste,0
4998,,TNF,Transafricaine,0
4999,,TNG,Tennessee Air National Guard 164th Airlift Group,0
5000,,TNI,Transair International Linhas Aereas,0
5001,,TNL,Tengeriyn Ulaach Shine,0
5002,3P,TNM,Tiara Air,1
5003,,TNP,Transped Aviation,0
5004,,TNR,Tanana Air Services,0
5005,,TNT,Trans North Turbo Air,0
5006,,TNV,Transnorthern,0
5007,,TNW,Trans Nation Airways,0
5008,,TNX,Trener Ltd,0
5009,,TNY,Twin Town Leasing Company,0
5010,7T,TOB,Tobruk Air,0
5011,,TOJ,TOJ Airlines,0
5012,TI,TOL,Tol-Air Services,0
5013,BY,TOM,Thomsonfly,1
5014,,TOP,Top Air,0
5015,,TOR,Toronto Airways,0
5016,PM,TOS,Tropic Air,1
5017,,TOT,Totavia,0
5018,FF,TOW,Tower Air,0
5019,,TOY,Toyota Canada,0
5020,QT,TPA,TAMPA,1
5021,,TPD,Top Speed,0
5022,,TPF,Taxis Aereos del Pacifico,0
5023,,TPG,Transportes Aereos Pegaso,0
5024,,TPL,TAR Interpilot,0
5025,,TPM,Transpais Aereo,0
5026,,TPN,Transportacion Aerea del Norte,0
5027,,TPP,Transpac Express,0
5028,,TPR,Taxis Aereos De Parral,0
5029,,TPS,TAPSA Transportes Aereos Petroleros,0
5030,,TPT,Transportes Aereo del Sureste,0
5031,,TPU,Trans American Airlines (Trans Am),0
5032,,TPV,Thai Pacific Airlines Business,0
5033,,TPX,Transportes Aereos De Xalapa,0
5034,,TPY,Trans-Provincial Airlines,0
5035,,TPZ,Transportes La Paz,0
5036,,TQN,Taquan Air Services,0
5037,,TQR,Transportacion Aerea De Queretaro,0
5038,GE,TNA,TransAsia Airways,1
5039,HV,TRA,Transavia Holland,1
5040,,TRC,Trans Air Charter,0
5041,VR,TCV,TACV,1
5042,,TRD,Trans Island Air,0
5043,,TRF,Taxi Air Fret,0
5044,,TRG,TRAGSA (Medios Aereos),0
5045,,TRJ,Trans Euro Air,0
5046,,TRM,Transport Aerien de Mauritanie,0
5047,,TRO,Tropic Airlines-Air Molokai,0
5048,,TRQ,Turdus Airways,0
5049,,TRR,Tramson Limited,0
5050,,TRT,Trans Arabian Air Transport,0
5051,,TRU,Triangle Airline (Uganda),0
5052,,TRW,Transwestern Airlines of Utah,0
5053,,TRY,Tristar Airlines,0
5054,T9,TRZ,TransMeridian Airlines,0
5055,,TSA,Transair France,0
5056,,TSD,TAF-Linhas Aereas,0
5057,TH,TSE,Transmile Air Services,0
5058,,TSG,Trans-Air-Congo,0
5059,,TSI,Transport'air,0
5060,S5,TSJ,Trast Aero,0
5061,,TSK,Trast Aero,0
5062,,TSL,Thai Aviation Services,0
5063,,SBT,Taftan Airlines,0
5064,9T,ABS,Transwest Air,1
5065,,TSM,Trans Sayegh Airport Services,0
5066,,TSN,Trans-Air Services,0
5067,UN,TSO,Transaero Airlines,1
5068,,TSP,Transportes Aereos Inter,0
5069,,TSR,Trans Service Airlift,0
5070,,TSS,Tri-State Aero,0
5071,,TST,TRAST,0
5072,,TSV,Tropair Airservices,0
5073,,TSW,Transwings,0
5074,T9,TSX,Thai Star Airlines,0
5075,,TSY,Tristar Air,0
5076,,TTA,TTA - Sociedade de Transporte e Trabalho Aereo,0
5077,,TTC,Transteco,0
5078,,TTH,Tarhan Tower Airlines,0
5079,,TTL,Total Linhas Aereas,0
5080,,TTP,Triple O Aviation,0
5081,,TTR,Transportaciones Y Servicios Aereos,0
5082,,TTS,Transporte Aereo Tecnico Ejecutivo,0
5083,T5,TUA,Turkmenistan Airlines,1
5084,,TUC,Turismo Aereo de Chile,0
5085,UG,TUI,Tuninter,1
5086,,TUL,Tulpar Air,0
5087,,TUM,Tyumenspecavia,0
5088,,TUO,Taxi Aereo Turistico,0
5089,,TUX,Tulpar Air Service,0
5090,,TUZ,Tuna Aero,0
5091,,TVA,Trans America Airlines,0
5092,,TVH,Trabajos Aereos Vascongados,0
5093,,TVI,Tiramavia,0
5094,,TVL,Travel Service,0
5095,,TVO,Transavio,0
5096,T6,TVR,Tavrey Airlines,0
5097,QS,TVS,Travel Service,1
5098,TW,TWA,Trans World Airlines,0
5099,,TWE,Transwede Airways,0
5100,,TWJ,Twinjet Aircraft Sales,0
5101,,TWL,Tradewinds Aviation,0
5102,,TWM,Transairways,0
5103,,TWO,Twente Airlines,0
5104,,TWW,Trans Air Welwitchia,0
5105,,TXA,Texair Charter,0
5106,AL,TXC,Transaviaexport,0
5107,,TXE,Transilvania Express,0
5108,,TXL,Taxi Aereo Cozatl,0
5109,,TXM,Taxi Aereo de Mexico,0
5110,,TXN,Texas National Airlines,0
5111,,TXO,Taxis Aereos de Sinaloa,0
5112,,TXR,Taxirey,0
5113,,TXS,Texas Airlines,0
5114,,TXT,Texas Air Charters,0
5115,,TXZ,Tex Star Air Freight,0
5116,,TYF,Tayflite,0
5117,,TYG,Trygg-Flyg,0
5118,,TYW,Tyrol Air Ambulance,0
5119,,TZE,Transporte Aereo Ernesto Saenz,0
5120,,TZK,Tajikstan,0
5121,,BLI,Thyssen Krupp AG,0
5122,6B,BLX,TUIfly Nordic,1
5123,,BOL,Transportes Aereos Bolivianos,0
5124,,BOX,Tiphook PLC,0
5125,,CHE,Top Flight Air Service,0
5126,,CLR,Trans America,0
5127,,CLU,Triple Alpha,0
5128,,CTP,Tashkent Aircraft Production Corporation,0
5129,,CWT,Texas Airways,0
5130,,DCL,Transportes Aereos Don Carlos,0
5131,,DOT,Telnic Limited,0
5132,,DRC,Triton Airlines,0
5133,DT,DTA,TAAG Angola Airlines,1
5134,SF,DTH,Tassili Airlines,0
5135,,EAR,Transporte Ejecutivo Aereo,0
5136,,ELV,Transportes Aereos Nacionales De Selva Tans,0
5137,,FBO,TAG Farnborough Airport,0
5138,,FNV,Transaviaservice,0
5139,,FPG,TAG Aviation,0
5140,,GFN,The 955 Preservation Group,0
5141,,GJB,Trans-Air-Link,0
5142,,GPD,Tradewind Aviation,0
5143,,HBA,Trail Lake Flying Service,0
5144,,HET,TAF Helicopters,0
5145,,HTO,Tango Bravo,0
5146,,HVK,Turkish Air Force,1
5147,,IHS,Thryluthjonustan,0
5148,,IRF,TA-Air Airline,0
5149,,IRR,Tara Air Line,0
5150,,JCH,Trading Air Cargo,0
5151,,KCA,Trans-Kiev,0
5152,,JEL,Tal Air Charters,0
5153,,KRA,Transcontinental Airlines,0
5154,,KTB,Transaviabaltika,0
5155,,KTS,Transair-Gyraintiee,0
5156,PZ,LAP,TAM Mercosur,1
5157,,LCC,The Lancair Company,0
5158,,LEG,The Army Aviation Heritage Foundation,0
5159,,LKW,Top Sky International,0
5160,AX,LOF,Trans States Airlines,1
5161,,LTA,Trans Atlantis,0
5162,,MCT,Transportacion Aerea Del Mar De Cortes,0
5163,,MGM,Transporte Aero MGM,0
5164,,MOH,Tigerfly,0
5165,,MPO,Transportes Aereos Amparo,0
5166,,MUI,Trans Air,0
5167,,MXQ,Transportes Aereos Mexiquenses,0
5168,1E,,Travelsky Technology,0
5169,2H,,Thalys,0
5171,,NTR,TNT International Aviation,0
5172,1L,OSY,Open Skies Consultative Commission,0
5173,,PCW,Trans-Pacific Orient Airways,0
5174,,PGS,Tauranga Aer Club,0
5175,,PSS,TSSKB-Progress,0
5176,,RBD,Trans World Express,0
5177,,REC,Trans Reco,0
5178,,RMS,Tas Aviation,0
5179,RO,ROT,Tarom,1
5180,,ROU,Transportes Aereos I.R. Crusoe,0
5181,,RRT,Transportes Aereos Sierra,0
5182,,RRY,Tbilisi Aviation University,0
5183,,RTM,Trans Am Compania,0
5184,,SBJ,Trans Sahara Air,0
5185,,SEI,Transportes Aereos Sierra Madre,0
5186,,SRT,Trans Asian Airlines,0
5187,3T,URN,Turan Air,1
5188,8R,TIB,TRIP Linhas A,1
5189,,USB,Tusheti,0
5190,,UTM,TAPC Aviatrans Aircompany,0
5191,,UTN,Trans-Ulgii,0
5192,,UTT,Transarabian Transportation Services,0
5193,,VEN,Transaven,0
5194,,VIP,Tag Aviation UK,0
5195,,VNZ,Tbilaviamsheni,0
5196,,VRC,Taxi de Veracruz,0
5197,,XAR,Travel Express Aviation Services,0
5198,,XNR,Taxi Aero Del Norte,0
5199,OF,,Transports et Travaux A,0
5202,,DOD,USAF Air Mobility Operations Control Center,0
5203,,DOI,U.S. Department of the Interior,0
5204,,EXM,United Kingdom Civil Aviation Authority,0
5205,,GIH,Union des Transports Africains de Guinee,0
